0,1,2,3
0.007246377,0.007246377,0.043636363,0.043636363
0.007246377,0.007246377,0.030855568,0.030855568
0.007246377,0.007246377,0.061711136,0.061711136
0.02173913,0.007246377,0.043636363,0.043636363
0.02173913,0.007246377,0.030855568,0.030855568
0.02173913,0.007246377,0.061711136,0.061711136
0.036231883,0.007246377,0.043636363,0.043636363
0.036231883,0.007246377,0.030855568,0.030855568
0.036231883,0.007246377,0.061711136,0.061711136
0.050724637,0.007246377,0.043636363,0.043636363
0.050724637,0.007246377,0.030855568,0.030855568
0.050724637,0.007246377,0.061711136,0.061711136
0.06521739,0.007246377,0.043636363,0.043636363
0.06521739,0.007246377,0.030855568,0.030855568
0.06521739,0.007246377,0.061711136,0.061711136
0.07971015,0.007246377,0.043636363,0.043636363
0.07971015,0.007246377,0.030855568,0.030855568
0.07971015,0.007246377,0.061711136,0.061711136
0.0942029,0.007246377,0.043636363,0.043636363
0.0942029,0.007246377,0.030855568,0.030855568
0.0942029,0.007246377,0.061711136,0.061711136
0.10869565,0.007246377,0.043636363,0.043636363
0.10869565,0.007246377,0.030855568,0.030855568
0.10869565,0.007246377,0.061711136,0.061711136
0.123188406,0.007246377,0.043636363,0.043636363
0.123188406,0.007246377,0.030855568,0.030855568
0.123188406,0.007246377,0.061711136,0.061711136
0.13768116,0.007246377,0.043636363,0.043636363
0.13768116,0.007246377,0.030855568,0.030855568
0.13768116,0.007246377,0.061711136,0.061711136
0.1521739,0.007246377,0.043636363,0.043636363
0.1521739,0.007246377,0.030855568,0.030855568
0.1521739,0.007246377,0.061711136,0.061711136
0.16666667,0.007246377,0.043636363,0.043636363
0.16666667,0.007246377,0.030855568,0.030855568
0.16666667,0.007246377,0.061711136,0.061711136
0.18115942,0.007246377,0.043636363,0.043636363
0.18115942,0.007246377,0.030855568,0.030855568
0.18115942,0.007246377,0.061711136,0.061711136
0.19565217,0.007246377,0.043636363,0.043636363
0.19565217,0.007246377,0.030855568,0.030855568
0.19565217,0.007246377,0.061711136,0.061711136
0.21014492,0.007246377,0.043636363,0.043636363
0.21014492,0.007246377,0.030855568,0.030855568
0.21014492,0.007246377,0.061711136,0.061711136
0.22463769,0.007246377,0.043636363,0.043636363
0.22463769,0.007246377,0.030855568,0.030855568
0.22463769,0.007246377,0.061711136,0.061711136
0.23913044,0.007246377,0.043636363,0.043636363
0.23913044,0.007246377,0.030855568,0.030855568
0.23913044,0.007246377,0.061711136,0.061711136
0.2536232,0.007246377,0.043636363,0.043636363
0.2536232,0.007246377,0.030855568,0.030855568
0.2536232,0.007246377,0.061711136,0.061711136
0.26811594,0.007246377,0.043636363,0.043636363
0.26811594,0.007246377,0.030855568,0.030855568
0.26811594,0.007246377,0.061711136,0.061711136
0.2826087,0.007246377,0.043636363,0.043636363
0.2826087,0.007246377,0.030855568,0.030855568
0.2826087,0.007246377,0.061711136,0.061711136
0.29710144,0.007246377,0.043636363,0.043636363
0.29710144,0.007246377,0.030855568,0.030855568
0.29710144,0.007246377,0.061711136,0.061711136
0.3115942,0.007246377,0.043636363,0.043636363
0.3115942,0.007246377,0.030855568,0.030855568
0.3115942,0.007246377,0.061711136,0.061711136
0.32608697,0.007246377,0.043636363,0.043636363
0.32608697,0.007246377,0.030855568,0.030855568
0.32608697,0.007246377,0.061711136,0.061711136
0.34057972,0.007246377,0.043636363,0.043636363
0.34057972,0.007246377,0.030855568,0.030855568
0.34057972,0.007246377,0.061711136,0.061711136
0.35507247,0.007246377,0.043636363,0.043636363
0.35507247,0.007246377,0.030855568,0.030855568
0.35507247,0.007246377,0.061711136,0.061711136
0.36956522,0.007246377,0.043636363,0.043636363
0.36956522,0.007246377,0.030855568,0.030855568
0.36956522,0.007246377,0.061711136,0.061711136
