0,1,2,3
0.8333333,0.16666667,0.3490909,0.3490909
0.8333333,0.16666667,0.24684455,0.24684455
0.8333333,0.16666667,0.4936891,0.4936891
0.9444444,0.16666667,0.3490909,0.3490909
0.9444444,0.16666667,0.24684455,0.24684455
0.9444444,0.16666667,0.4936891,0.4936891
0.055555556,0.2777778,0.3490909,0.3490909
0.055555556,0.2777778,0.24684455,0.24684455
0.055555556,0.2777778,0.4936891,0.4936891
0.16666667,0.2777778,0.3490909,0.3490909
0.16666667,0.2777778,0.24684455,0.24684455
0.16666667,0.2777778,0.4936891,0.4936891
0.2777778,0.2777778,0.3490909,0.3490909
0.2777778,0.2777778,0.24684455,0.24684455
0.2777778,0.2777778,0.4936891,0.4936891
0.3888889,0.2777778,0.3490909,0.3490909
0.3888889,0.2777778,0.24684455,0.24684455
0.3888889,0.2777778,0.4936891,0.4936891
0.5,0.2777778,0.3490909,0.3490909
0.5,0.2777778,0.24684455,0.24684455
0.5,0.2777778,0.4936891,0.4936891
0.6111111,0.2777778,0.3490909,0.3490909
0.6111111,0.2777778,0.24684455,0.24684455
0.6111111,0.2777778,0.4936891,0.4936891
0.7222222,0.2777778,0.3490909,0.3490909
0.7222222,0.2777778,0.24684455,0.24684455
0.7222222,0.2777778,0.4936891,0.4936891
0.8333333,0.2777778,0.3490909,0.3490909
0.8333333,0.2777778,0.24684455,0.24684455
0.8333333,0.2777778,0.4936891,0.4936891
0.9444444,0.2777778,0.3490909,0.3490909
0.9444444,0.2777778,0.24684455,0.24684455
0.9444444,0.2777778,0.4936891,0.4936891
0.055555556,0.3888889,0.3490909,0.3490909
0.055555556,0.3888889,0.24684455,0.24684455
0.055555556,0.3888889,0.4936891,0.4936891
0.16666667,0.3888889,0.3490909,0.3490909
0.16666667,0.3888889,0.24684455,0.24684455
0.16666667,0.3888889,0.4936891,0.4936891
0.2777778,0.3888889,0.3490909,0.3490909
0.2777778,0.3888889,0.24684455,0.24684455
0.2777778,0.3888889,0.4936891,0.4936891
0.3888889,0.3888889,0.3490909,0.3490909
0.3888889,0.3888889,0.24684455,0.24684455
0.3888889,0.3888889,0.4936891,0.4936891
0.5,0.3888889,0.3490909,0.3490909
0.5,0.3888889,0.24684455,0.24684455
0.5,0.3888889,0.4936891,0.4936891
0.6111111,0.3888889,0.3490909,0.3490909
0.6111111,0.3888889,0.24684455,0.24684455
0.6111111,0.3888889,0.4936891,0.4936891
0.7222222,0.3888889,0.3490909,0.3490909
0.7222222,0.3888889,0.24684455,0.24684455
0.7222222,0.3888889,0.4936891,0.4936891
0.8333333,0.3888889,0.3490909,0.3490909
0.8333333,0.3888889,0.24684455,0.24684455
0.8333333,0.3888889,0.4936891,0.4936891
0.9444444,0.3888889,0.3490909,0.3490909
0.9444444,0.3888889,0.24684455,0.24684455
0.9444444,0.3888889,0.4936891,0.4936891
0.055555556,0.5,0.3490909,0.3490909
0.055555556,0.5,0.24684455,0.24684455
0.055555556,0.5,0.4936891,0.4936891
0.16666667,0.5,0.3490909,0.3490909
0.16666667,0.5,0.24684455,0.24684455
0.16666667,0.5,0.4936891,0.4936891
0.2777778,0.5,0.3490909,0.3490909
0.2777778,0.5,0.24684455,0.24684455
0.2777778,0.5,0.4936891,0.4936891
0.3888889,0.5,0.3490909,0.3490909
0.3888889,0.5,0.24684455,0.24684455
0.3888889,0.5,0.4936891,0.4936891
0.5,0.5,0.3490909,0.3490909
0.5,0.5,0.24684455,0.24684455
0.5,0.5,0.4936891,0.4936891
0.6111111,0.5,0.3490909,0.3490909
0.6111111,0.5,0.24684455,0.24684455
0.6111111,0.5,0.4936891,0.4936891
0.7222222,0.5,0.3490909,0.3490909
0.7222222,0.5,0.24684455,0.24684455
0.7222222,0.5,0.4936891,0.4936891
0.8333333,0.5,0.3490909,0.3490909
0.8333333,0.5,0.24684455,0.24684455
0.8333333,0.5,0.4936891,0.4936891
0.9444444,0.5,0.3490909,0.3490909
0.9444444,0.5,0.24684455,0.24684455
0.9444444,0.5,0.4936891,0.4936891
0.055555556,0.6111111,0.3490909,0.3490909
0.055555556,0.6111111,0.24684455,0.24684455
0.055555556,0.6111111,0.4936891,0.4936891
0.16666667,0.6111111,0.3490909,0.3490909
0.16666667,0.6111111,0.24684455,0.24684455
0.16666667,0.6111111,0.4936891,0.4936891
0.2777778,0.6111111,0.3490909,0.3490909
0.2777778,0.6111111,0.24684455,0.24684455
0.2777778,0.6111111,0.4936891,0.4936891
0.3888889,0.6111111,0.3490909,0.3490909
0.3888889,0.6111111,0.24684455,0.24684455
0.3888889,0.6111111,0.4936891,0.4936891
0.5,0.6111111,0.3490909,0.3490909
0.5,0.6111111,0.24684455,0.24684455
0.5,0.6111111,0.4936891,0.4936891
0.6111111,0.6111111,0.3490909,0.3490909
0.6111111,0.6111111,0.24684455,0.24684455
0.6111111,0.6111111,0.4936891,0.4936891
0.7222222,0.6111111,0.3490909,0.3490909
0.7222222,0.6111111,0.24684455,0.24684455
0.7222222,0.6111111,0.4936891,0.4936891
0.8333333,0.6111111,0.3490909,0.3490909
0.8333333,0.6111111,0.24684455,0.24684455
0.8333333,0.6111111,0.4936891,0.4936891
0.9444444,0.6111111,0.3490909,0.3490909
0.9444444,0.6111111,0.24684455,0.24684455
0.9444444,0.6111111,0.4936891,0.4936891
0.055555556,0.7222222,0.3490909,0.3490909
0.055555556,0.7222222,0.24684455,0.24684455
0.055555556,0.7222222,0.4936891,0.4936891
0.16666667,0.7222222,0.3490909,0.3490909
0.16666667,0.7222222,0.24684455,0.24684455
0.16666667,0.7222222,0.4936891,0.4936891
0.2777778,0.7222222,0.3490909,0.3490909
0.2777778,0.7222222,0.24684455,0.24684455
0.2777778,0.7222222,0.4936891,0.4936891
0.3888889,0.7222222,0.3490909,0.3490909
0.3888889,0.7222222,0.24684455,0.24684455
0.3888889,0.7222222,0.4936891,0.4936891
0.5,0.7222222,0.3490909,0.3490909
0.5,0.7222222,0.24684455,0.24684455
0.5,0.7222222,0.4936891,0.4936891
0.6111111,0.7222222,0.3490909,0.3490909
0.6111111,0.7222222,0.24684455,0.24684455
0.6111111,0.7222222,0.4936891,0.4936891
0.7222222,0.7222222,0.3490909,0.3490909
0.7222222,0.7222222,0.24684455,0.24684455
0.7222222,0.7222222,0.4936891,0.4936891
0.8333333,0.7222222,0.3490909,0.3490909
0.8333333,0.7222222,0.24684455,0.24684455
0.8333333,0.7222222,0.4936891,0.4936891
0.9444444,0.7222222,0.3490909,0.3490909
0.9444444,0.7222222,0.24684455,0.24684455
0.9444444,0.7222222,0.4936891,0.4936891
0.055555556,0.8333333,0.3490909,0.3490909
0.055555556,0.8333333,0.24684455,0.24684455
0.055555556,0.8333333,0.4936891,0.4936891
0.16666667,0.8333333,0.3490909,0.3490909
0.16666667,0.8333333,0.24684455,0.24684455
0.16666667,0.8333333,0.4936891,0.4936891
0.2777778,0.8333333,0.3490909,0.3490909
0.2777778,0.8333333,0.24684455,0.24684455
0.2777778,0.8333333,0.4936891,0.4936891
0.3888889,0.8333333,0.3490909,0.3490909
0.3888889,0.8333333,0.24684455,0.24684455
0.3888889,0.8333333,0.4936891,0.4936891
0.5,0.8333333,0.3490909,0.3490909
0.5,0.8333333,0.24684455,0.24684455
0.5,0.8333333,0.4936891,0.4936891
0.6111111,0.8333333,0.3490909,0.3490909
0.6111111,0.8333333,0.24684455,0.24684455
0.6111111,0.8333333,0.4936891,0.4936891
0.7222222,0.8333333,0.3490909,0.3490909
0.7222222,0.8333333,0.24684455,0.24684455
0.7222222,0.8333333,0.4936891,0.4936891
0.8333333,0.8333333,0.3490909,0.3490909
0.8333333,0.8333333,0.24684455,0.24684455
0.8333333,0.8333333,0.4936891,0.4936891
0.9444444,0.8333333,0.3490909,0.3490909
0.9444444,0.8333333,0.24684455,0.24684455
0.9444444,0.8333333,0.4936891,0.4936891
0.055555556,0.9444444,0.3490909,0.3490909
0.055555556,0.9444444,0.24684455,0.24684455
0.055555556,0.9444444,0.4936891,0.4936891
0.16666667,0.9444444,0.3490909,0.3490909
0.16666667,0.9444444,0.24684455,0.24684455
0.16666667,0.9444444,0.4936891,0.4936891
0.2777778,0.9444444,0.3490909,0.3490909
0.2777778,0.9444444,0.24684455,0.24684455
0.2777778,0.9444444,0.4936891,0.4936891
0.3888889,0.9444444,0.3490909,0.3490909
0.3888889,0.9444444,0.24684455,0.24684455
0.3888889,0.9444444,0.4936891,0.4936891
0.5,0.9444444,0.3490909,0.3490909
0.5,0.9444444,0.24684455,0.24684455
0.5,0.9444444,0.4936891,0.4936891
0.6111111,0.9444444,0.3490909,0.3490909
0.6111111,0.9444444,0.24684455,0.24684455
0.6111111,0.9444444,0.4936891,0.4936891
0.7222222,0.9444444,0.3490909,0.3490909
0.7222222,0.9444444,0.24684455,0.24684455
0.7222222,0.9444444,0.4936891,0.4936891
0.8333333,0.9444444,0.3490909,0.3490909
0.8333333,0.9444444,0.24684455,0.24684455
0.8333333,0.9444444,0.4936891,0.4936891
0.9444444,0.9444444,0.3490909,0.3490909
0.9444444,0.9444444,0.24684455,0.24684455
0.9444444,0.9444444,0.4936891,0.4936891
